"","rep","scenario","time","biomass"
"3873",73,"MPAs_fixed",2010,28609.3557541246
"3874",74,"MPAs_fixed",2010,22824.1867523731
"3875",75,"MPAs_fixed",2010,45179.7462380499
"3876",76,"MPAs_fixed",2010,47974.3233195113
"3877",77,"MPAs_fixed",2010,10239.2922274534
"3878",78,"MPAs_fixed",2010,24876.4942380899
"3879",79,"MPAs_fixed",2010,62177.7144048894
"3880",80,"MPAs_fixed",2010,16499.7941606125
"3881",81,"MPAs_fixed",2010,127782.127480887
"3882",82,"MPAs_fixed",2010,21446.8172401647
"3883",83,"MPAs_fixed",2010,29909.5294922542
"3884",84,"MPAs_fixed",2010,18357.2301170754
"3885",85,"MPAs_fixed",2010,35456.3053455471
"3886",86,"MPAs_fixed",2010,21146.5810277776
"3887",87,"MPAs_fixed",2010,24905.4294200335
"3888",88,"MPAs_fixed",2010,28609.3557541246
"3889",89,"MPAs_fixed",2010,22824.1867523731
"3890",90,"MPAs_fixed",2010,45179.7462380499
"3891",91,"MPAs_fixed",2010,47974.3233195113
"3892",92,"MPAs_fixed",2010,10239.2922274534
"3893",93,"MPAs_fixed",2010,24876.4942380899
"3894",94,"MPAs_fixed",2010,62177.7144048894
"3895",95,"MPAs_fixed",2010,16499.7941606125
"3896",96,"MPAs_fixed",2010,127782.127480887
"3897",97,"MPAs_fixed",2010,91836.4817211877
"3898",98,"MPAs_fixed",2010,63503.7473514605
"3899",99,"MPAs_fixed",2010,98329.803007725
"3900",100,"MPAs_fixed",2010,28545.5537402037
"3901",1,"MPAs_targeted",2010,97865.1196093125
"3902",2,"MPAs_targeted",2010,37267.184198942
"3903",3,"MPAs_targeted",2010,40745.0948914456
"3904",4,"MPAs_targeted",2010,76328.7559841867
"3905",5,"MPAs_targeted",2010,27837.2992215654
"3906",6,"MPAs_targeted",2010,200712.272621621
"3907",7,"MPAs_targeted",2010,59496.7497830567
"3908",8,"MPAs_targeted",2010,13506.0851260021
"3909",9,"MPAs_targeted",2010,26965.7132374512
"3910",10,"MPAs_targeted",2010,44324.62192983
"3911",11,"MPAs_targeted",2010,264350.500610515
"3912",12,"MPAs_targeted",2010,75074.0254057865
"3913",13,"MPAs_targeted",2010,30146.0370428504
"3914",14,"MPAs_targeted",2010,14582.8108435152
"3915",15,"MPAs_targeted",2010,94491.267338459
"3916",16,"MPAs_targeted",2010,17662.1398224005
"3917",17,"MPAs_targeted",2010,68615.6654239582
"3918",18,"MPAs_targeted",2010,28962.3549036328
"3919",19,"MPAs_targeted",2010,10748.1198987959
"3920",20,"MPAs_targeted",2010,14600.9960247961
"3921",21,"MPAs_targeted",2010,63014.4755007513
"3922",22,"MPAs_targeted",2010,93711.8682122926
"3923",23,"MPAs_targeted",2010,14455.1167478391
"3924",24,"MPAs_targeted",2010,22478.6274097532
"3925",25,"MPAs_targeted",2010,92334.4395691268
"3926",26,"MPAs_targeted",2010,49700.5517426104
"3927",27,"MPAs_targeted",2010,31932.2770513016
"3928",28,"MPAs_targeted",2010,127585.391266972
"3929",29,"MPAs_targeted",2010,33887.9898343092
"3930",30,"MPAs_targeted",2010,192063.426807142
"3931",31,"MPAs_targeted",2010,10479.1732439308
"3932",32,"MPAs_targeted",2010,55067.963728182
"3933",33,"MPAs_targeted",2010,313633.632123243
"3934",34,"MPAs_targeted",2010,88710.3085822348
"3935",35,"MPAs_targeted",2010,88710.3085822348
"3936",36,"MPAs_targeted",2010,47938.4426860986
"3937",37,"MPAs_targeted",2010,42447.3526840309
"3938",38,"MPAs_targeted",2010,88710.3085822348
"3939",39,"MPAs_targeted",2010,47938.4426860986
"3940",40,"MPAs_targeted",2010,42447.3526840309
"3941",41,"MPAs_targeted",2010,22007.5875458088
"3942",42,"MPAs_targeted",2010,71124.1804174542
"3943",43,"MPAs_targeted",2010,21517.0492414688
"3944",44,"MPAs_targeted",2010,32967.2379591883
"3945",45,"MPAs_targeted",2010,70000.0605517314
"3946",46,"MPAs_targeted",2010,44294.4746303124
"3947",47,"MPAs_targeted",2010,54451.7942362346
"3948",48,"MPAs_targeted",2010,14195.0878905982
"3949",49,"MPAs_targeted",2010,29170.9582551996
"3950",50,"MPAs_targeted",2010,29871.1155312298
"3951",51,"MPAs_targeted",2010,37368.6453792218
"3952",52,"MPAs_targeted",2010,71907.787023546
"3953",53,"MPAs_targeted",2010,35318.0261843659
"3954",54,"MPAs_targeted",2010,89637.651196475
"3955",55,"MPAs_targeted",2010,21945.3760328796
"3956",56,"MPAs_targeted",2010,82369.5639331036
"3957",57,"MPAs_targeted",2010,43509.6875591582
"3958",58,"MPAs_targeted",2010,99807.0336385594
"3959",59,"MPAs_targeted",2010,14203.4113436654
"3960",60,"MPAs_targeted",2010,99854.1183682256
"3961",61,"MPAs_targeted",2010,190877.377075424
"3962",62,"MPAs_targeted",2010,88710.3085822348
"3963",63,"MPAs_targeted",2010,119943.556276457
"3964",64,"MPAs_targeted",2010,50546.5203463154
"3965",65,"MPAs_targeted",2010,89582.8365280416
"3966",66,"MPAs_targeted",2010,24462.2405453633
"3967",67,"MPAs_targeted",2010,49153.3596832647
"3968",68,"MPAs_targeted",2010,14351.4325810807
"3969",69,"MPAs_targeted",2010,50374.6994117363
"3970",70,"MPAs_targeted",2010,88710.3085822348
"3971",71,"MPAs_targeted",2010,47938.4426860986
"3972",72,"MPAs_targeted",2010,42447.3526840309
"3973",73,"MPAs_targeted",2010,22007.5875458088
"3974",74,"MPAs_targeted",2010,71124.1804174542
"3975",75,"MPAs_targeted",2010,21517.0492414688
"3976",76,"MPAs_targeted",2010,32967.2379591883
"3977",77,"MPAs_targeted",2010,70000.0605517314
"3978",78,"MPAs_targeted",2010,44294.4746303124
"3979",79,"MPAs_targeted",2010,54451.7942362346
"3980",80,"MPAs_targeted",2010,14195.0878905982
"3981",81,"MPAs_targeted",2010,29170.9582551996
"3982",82,"MPAs_targeted",2010,29871.1155312298
"3983",83,"MPAs_targeted",2010,16982.9775156813
"3984",84,"MPAs_targeted",2010,26234.1007207534
"3985",85,"MPAs_targeted",2010,88710.3085822348
"3986",86,"MPAs_targeted",2010,47938.4426860986
"3987",87,"MPAs_targeted",2010,42447.3526840309
"3988",88,"MPAs_targeted",2010,22007.5875458088
"3989",89,"MPAs_targeted",2010,71124.1804174542
"3990",90,"MPAs_targeted",2010,21517.0492414688
"3991",91,"MPAs_targeted",2010,32967.2379591883
"3992",92,"MPAs_targeted",2010,70000.0605517314
"3993",93,"MPAs_targeted",2010,44294.4746303124
"3994",94,"MPAs_targeted",2010,54451.7942362346
"3995",95,"MPAs_targeted",2010,14195.0878905982
"3996",96,"MPAs_targeted",2010,29170.9582551996
"3997",97,"MPAs_targeted",2010,28968.2886609755
"3998",98,"MPAs_targeted",2010,28532.3071769642
"3999",99,"MPAs_targeted",2010,29594.6112030798
"4000",100,"MPAs_targeted",2010,22173.1202820343
"4001",1,"Status_quo",2011,73596.1614699817
"4002",2,"Status_quo",2011,23555.4685802449
"4003",3,"Status_quo",2011,33206.1241068839
"4004",4,"Status_quo",2011,28888.4314032121
"4005",5,"Status_quo",2011,182586.55149768
"4006",6,"Status_quo",2011,32328.9902863922
"4007",7,"Status_quo",2011,18397.9120377709
"4008",8,"Status_quo",2011,22592.612121082
"4009",9,"Status_quo",2011,16474.2176282235
"4010",10,"Status_quo",2011,66743.9785208022
"4011",11,"Status_quo",2011,22236.2895300573
"4012",12,"Status_quo",2011,146478.80707338
"4013",13,"Status_quo",2011,76746.6474290576
"4014",14,"Status_quo",2011,14120.0329118978
"4015",15,"Status_quo",2011,75997.4849057315
"4016",16,"Status_quo",2011,37222.6584300506
"4017",17,"Status_quo",2011,168143.043237993
"4018",18,"Status_quo",2011,58327.7730358307
"4019",19,"Status_quo",2011,37527.8538833678
"4020",20,"Status_quo",2011,14375.3508635887
"4021",21,"Status_quo",2011,111896.089414775
"4022",22,"Status_quo",2011,63506.7932121757
"4023",23,"Status_quo",2011,60404.3730546308
"4024",24,"Status_quo",2011,16475.1714098713
"4025",25,"Status_quo",2011,56456.0248807057
"4026",26,"Status_quo",2011,54442.6544590336
"4027",27,"Status_quo",2011,129837.999988511
"4028",28,"Status_quo",2011,12072.1616033687
"4029",29,"Status_quo",2011,26713.8026550599
"4030",30,"Status_quo",2011,259504.627080441
"4031",31,"Status_quo",2011,35604.159357969
"4032",32,"Status_quo",2011,53400.4469353911
"4033",33,"Status_quo",2011,44210.0905483883
"4034",34,"Status_quo",2011,48771.0954519195
"4035",35,"Status_quo",2011,48771.0954519195
"4036",36,"Status_quo",2011,11694.5606315401
"4037",37,"Status_quo",2011,44148.1393870797
"4038",38,"Status_quo",2011,48771.0954519195
"4039",39,"Status_quo",2011,11694.5606315401
"4040",40,"Status_quo",2011,44148.1393870797
"4041",41,"Status_quo",2011,39864.392873101
"4042",42,"Status_quo",2011,96863.0229945536
"4043",43,"Status_quo",2011,91089.8004242512
"4044",44,"Status_quo",2011,25643.6799658266
"4045",45,"Status_quo",2011,21944.0694516875
"4046",46,"Status_quo",2011,28647.378094411
"4047",47,"Status_quo",2011,16957.0192427486
"4048",48,"Status_quo",2011,9660.85100461893
"4049",49,"Status_quo",2011,53351.6555990277
"4050",50,"Status_quo",2011,68156.4868512308
"4051",51,"Status_quo",2011,21289.3595998409
"4052",52,"Status_quo",2011,50174.9422784113
"4053",53,"Status_quo",2011,9084.64815510868
"4054",54,"Status_quo",2011,20088.244786438
"4055",55,"Status_quo",2011,34808.9633280201
"4056",56,"Status_quo",2011,22300.2066164826
"4057",57,"Status_quo",2011,8663.68019014573
"4058",58,"Status_quo",2011,84873.855697333
"4059",59,"Status_quo",2011,12370.0810035873
"4060",60,"Status_quo",2011,43076.1414237467
"4061",61,"Status_quo",2011,63892.8241072575
"4062",62,"Status_quo",2011,48771.0954519195
"4063",63,"Status_quo",2011,93816.8381182506
"4064",64,"Status_quo",2011,32945.4789927905
"4065",65,"Status_quo",2011,77083.7722508258
"4066",66,"Status_quo",2011,201123.093330762
"4067",67,"Status_quo",2011,55681.7695353933
"4068",68,"Status_quo",2011,27287.6141491629
"4069",69,"Status_quo",2011,29890.2418560532
"4070",70,"Status_quo",2011,48771.0954519195
"4071",71,"Status_quo",2011,11694.5606315401
"4072",72,"Status_quo",2011,44148.1393870797
"4073",73,"Status_quo",2011,39864.392873101
"4074",74,"Status_quo",2011,96863.0229945536
"4075",75,"Status_quo",2011,91089.8004242512
"4076",76,"Status_quo",2011,25643.6799658266
"4077",77,"Status_quo",2011,21944.0694516875
"4078",78,"Status_quo",2011,28647.378094411
"4079",79,"Status_quo",2011,16957.0192427486
"4080",80,"Status_quo",2011,9660.85100461893
"4081",81,"Status_quo",2011,53351.6555990277
"4082",82,"Status_quo",2011,68156.4868512308
"4083",83,"Status_quo",2011,35941.6401318582
"4084",84,"Status_quo",2011,27062.3696536515
"4085",85,"Status_quo",2011,48771.0954519195
"4086",86,"Status_quo",2011,11694.5606315401
"4087",87,"Status_quo",2011,44148.1393870797
"4088",88,"Status_quo",2011,39864.392873101
"4089",89,"Status_quo",2011,96863.0229945536
"4090",90,"Status_quo",2011,91089.8004242512
"4091",91,"Status_quo",2011,25643.6799658266
"4092",92,"Status_quo",2011,21944.0694516875
"4093",93,"Status_quo",2011,28647.378094411
"4094",94,"Status_quo",2011,16957.0192427486
"4095",95,"Status_quo",2011,9660.85100461893
"4096",96,"Status_quo",2011,53351.6555990277
"4097",97,"Status_quo",2011,18876.8840391584
"4098",98,"Status_quo",2011,46562.3422431716
"4099",99,"Status_quo",2011,33929.5609017684
"4100",100,"Status_quo",2011,138592.574954027
"4101",1,"MPAs_maxdist",2011,176574.743723052
"4102",2,"MPAs_maxdist",2011,44948.8322623296
"4103",3,"MPAs_maxdist",2011,15854.7177505333
"4104",4,"MPAs_maxdist",2011,11571.3708974295
"4105",5,"MPAs_maxdist",2011,13988.8242202751
"4106",6,"MPAs_maxdist",2011,116558.795401264
"4107",7,"MPAs_maxdist",2011,44465.2585587329
"4108",8,"MPAs_maxdist",2011,24227.976652799
"4109",9,"MPAs_maxdist",2011,6278.40779517341
"4110",10,"MPAs_maxdist",2011,16317.5813028157
"4111",11,"MPAs_maxdist",2011,22948.7136004297
"4112",12,"MPAs_maxdist",2011,17713.1471645909
"4113",13,"MPAs_maxdist",2011,37357.3643150738
"4114",14,"MPAs_maxdist",2011,30149.8898108556
"4115",15,"MPAs_maxdist",2011,86579.8461740256
"4116",16,"MPAs_maxdist",2011,23334.8110585371
"4117",17,"MPAs_maxdist",2011,16599.9021039591
"4118",18,"MPAs_maxdist",2011,56482.3459187971
"4119",19,"MPAs_maxdist",2011,18159.2300219961
"4120",20,"MPAs_maxdist",2011,21311.5044817021
"4121",21,"MPAs_maxdist",2011,27637.2984005305
"4122",22,"MPAs_maxdist",2011,71755.5222850525
"4123",23,"MPAs_maxdist",2011,113671.423044164
"4124",24,"MPAs_maxdist",2011,17335.8970089131
"4125",25,"MPAs_maxdist",2011,45740.4522688103
"4126",26,"MPAs_maxdist",2011,202710.744832192
"4127",27,"MPAs_maxdist",2011,42844.9051963495
"4128",28,"MPAs_maxdist",2011,66027.7508931707
"4129",29,"MPAs_maxdist",2011,31045.3629809964
"4130",30,"MPAs_maxdist",2011,61174.2999404031
"4131",31,"MPAs_maxdist",2011,438341.085782144
"4132",32,"MPAs_maxdist",2011,34460.6345493442
"4133",33,"MPAs_maxdist",2011,53445.5657693548
"4134",34,"MPAs_maxdist",2011,11504.5933424548
"4135",35,"MPAs_maxdist",2011,11504.5933424548
"4136",36,"MPAs_maxdist",2011,28715.9997545019
"4137",37,"MPAs_maxdist",2011,22217.7150204595
"4138",38,"MPAs_maxdist",2011,11504.5933424548
"4139",39,"MPAs_maxdist",2011,28715.9997545019
"4140",40,"MPAs_maxdist",2011,22217.7150204595
"4141",41,"MPAs_maxdist",2011,113742.086573308
"4142",42,"MPAs_maxdist",2011,28969.6869621984
"4143",43,"MPAs_maxdist",2011,12440.2192635368
"4144",44,"MPAs_maxdist",2011,49934.3532682591
"4145",45,"MPAs_maxdist",2011,9862.74379267981
"4146",46,"MPAs_maxdist",2011,10022.1732580327
"4147",47,"MPAs_maxdist",2011,24624.5609415037
"4148",48,"MPAs_maxdist",2011,11417.6283200181
"4149",49,"MPAs_maxdist",2011,54166.4949870989
"4150",50,"MPAs_maxdist",2011,44813.3088787685
"4151",51,"MPAs_maxdist",2011,20327.7977388324
"4152",52,"MPAs_maxdist",2011,96177.8072226334
"4153",53,"MPAs_maxdist",2011,57170.5949617578
"4154",54,"MPAs_maxdist",2011,49489.3480568559
"4155",55,"MPAs_maxdist",2011,67343.5671328038
"4156",56,"MPAs_maxdist",2011,18692.3612146954
"4157",57,"MPAs_maxdist",2011,96161.7445650706
"4158",58,"MPAs_maxdist",2011,47143.8016974839
"4159",59,"MPAs_maxdist",2011,22928.762291524
"4160",60,"MPAs_maxdist",2011,29911.0087461813
"4161",61,"MPAs_maxdist",2011,62124.1722633722
"4162",62,"MPAs_maxdist",2011,11504.5933424548
"4163",63,"MPAs_maxdist",2011,39297.9807683489
"4164",64,"MPAs_maxdist",2011,77406.5398727312
"4165",65,"MPAs_maxdist",2011,43048.7768040781
"4166",66,"MPAs_maxdist",2011,30926.460809382
"4167",67,"MPAs_maxdist",2011,65626.0025624886
"4168",68,"MPAs_maxdist",2011,16105.3878061419
"4169",69,"MPAs_maxdist",2011,23765.9397698873
"4170",70,"MPAs_maxdist",2011,11504.5933424548
"4171",71,"MPAs_maxdist",2011,28715.9997545019
"4172",72,"MPAs_maxdist",2011,22217.7150204595
"4173",73,"MPAs_maxdist",2011,113742.086573308
"4174",74,"MPAs_maxdist",2011,28969.6869621984
"4175",75,"MPAs_maxdist",2011,12440.2192635368
"4176",76,"MPAs_maxdist",2011,49934.3532682591
"4177",77,"MPAs_maxdist",2011,9862.74379267981
"4178",78,"MPAs_maxdist",2011,10022.1732580327
"4179",79,"MPAs_maxdist",2011,24624.5609415037
"4180",80,"MPAs_maxdist",2011,11417.6283200181
"4181",81,"MPAs_maxdist",2011,54166.4949870989
"4182",82,"MPAs_maxdist",2011,44813.3088787685
"4183",83,"MPAs_maxdist",2011,38333.4077866899
"4184",84,"MPAs_maxdist",2011,99026.143163437
"4185",85,"MPAs_maxdist",2011,11504.5933424548
"4186",86,"MPAs_maxdist",2011,28715.9997545019
"4187",87,"MPAs_maxdist",2011,22217.7150204595
"4188",88,"MPAs_maxdist",2011,113742.086573308
"4189",89,"MPAs_maxdist",2011,28969.6869621984
"4190",90,"MPAs_maxdist",2011,12440.2192635368
"4191",91,"MPAs_maxdist",2011,49934.3532682591
"4192",92,"MPAs_maxdist",2011,9862.74379267981
"4193",93,"MPAs_maxdist",2011,10022.1732580327
"4194",94,"MPAs_maxdist",2011,24624.5609415037
"4195",95,"MPAs_maxdist",2011,11417.6283200181
"4196",96,"MPAs_maxdist",2011,54166.4949870989
"4197",97,"MPAs_maxdist",2011,42654.905872155
"4198",98,"MPAs_maxdist",2011,127986.581189102
"4199",99,"MPAs_maxdist",2011,37825.3390093557
"4200",100,"MPAs_maxdist",2011,26644.1393937913
"4201",1,"MPAs_fixed",2011,11725.4959500119
"4202",2,"MPAs_fixed",2011,18103.2845389103
"4203",3,"MPAs_fixed",2011,98651.6672198477
"4204",4,"MPAs_fixed",2011,75007.5464419771
"4205",5,"MPAs_fixed",2011,141082.725756194
"4206",6,"MPAs_fixed",2011,65817.9503443473
"4207",7,"MPAs_fixed",2011,24212.7649117539
"4208",8,"MPAs_fixed",2011,89605.2444027429
"4209",9,"MPAs_fixed",2011,41876.279725407
"4210",10,"MPAs_fixed",2011,9175.04507277587
"4211",11,"MPAs_fixed",2011,55048.1059252826
"4212",12,"MPAs_fixed",2011,69137.9206526355
"4213",13,"MPAs_fixed",2011,11692.9156753607
"4214",14,"MPAs_fixed",2011,29065.0130703446
"4215",15,"MPAs_fixed",2011,36878.4434222617
"4216",16,"MPAs_fixed",2011,59969.4516328518
"4217",17,"MPAs_fixed",2011,22460.7303952077
"4218",18,"MPAs_fixed",2011,21859.320922634
"4219",19,"MPAs_fixed",2011,46399.8363264967
"4220",20,"MPAs_fixed",2011,177603.490778448
"4221",21,"MPAs_fixed",2011,149889.54814941
"4222",22,"MPAs_fixed",2011,216451.576755869
"4223",23,"MPAs_fixed",2011,26942.887528549
"4224",24,"MPAs_fixed",2011,57552.5656209246
"4225",25,"MPAs_fixed",2011,13677.2624088918
"4226",26,"MPAs_fixed",2011,99934.4591435796
"4227",27,"MPAs_fixed",2011,118495.144941699
"4228",28,"MPAs_fixed",2011,44071.7826824047
"4229",29,"MPAs_fixed",2011,71611.4623309907
"4230",30,"MPAs_fixed",2011,28920.7489506945
"4231",31,"MPAs_fixed",2011,99385.7705064372
"4232",32,"MPAs_fixed",2011,15392.8138810049
"4233",33,"MPAs_fixed",2011,12318.8458389222
"4234",34,"MPAs_fixed",2011,30911.6274571829
"4235",35,"MPAs_fixed",2011,30911.6274571829
"4236",36,"MPAs_fixed",2011,23924.1319895736
"4237",37,"MPAs_fixed",2011,43361.7381403918
"4238",38,"MPAs_fixed",2011,30911.6274571829
"4239",39,"MPAs_fixed",2011,23924.1319895736
"4240",40,"MPAs_fixed",2011,43361.7381403918
"4241",41,"MPAs_fixed",2011,15014.0087336463
"4242",42,"MPAs_fixed",2011,19007.1879664451
"4243",43,"MPAs_fixed",2011,44986.6108132112
"4244",44,"MPAs_fixed",2011,26667.8570538397
"4245",45,"MPAs_fixed",2011,14073.9054209387
"4246",46,"MPAs_fixed",2011,23361.6597854051
"4247",47,"MPAs_fixed",2011,51674.0913225883
"4248",48,"MPAs_fixed",2011,11614.1812512847
"4249",49,"MPAs_fixed",2011,56156.5394716597
"4250",50,"MPAs_fixed",2011,16845.358297613
"4251",51,"MPAs_fixed",2011,49485.5150582069
"4252",52,"MPAs_fixed",2011,20246.4191266538
"4253",53,"MPAs_fixed",2011,32093.4801227445
"4254",54,"MPAs_fixed",2011,12349.9127780257
"4255",55,"MPAs_fixed",2011,78679.8249493306
"4256",56,"MPAs_fixed",2011,104081.064191468
"4257",57,"MPAs_fixed",2011,10318.5392294631
"4258",58,"MPAs_fixed",2011,11209.7881657309
"4259",59,"MPAs_fixed",2011,84171.8362748535
"4260",60,"MPAs_fixed",2011,32528.5547863067
"4261",61,"MPAs_fixed",2011,41547.8242597248
"4262",62,"MPAs_fixed",2011,30911.6274571829
"4263",63,"MPAs_fixed",2011,21299.5785354013
"4264",64,"MPAs_fixed",2011,53954.6225850078
"4265",65,"MPAs_fixed",2011,82096.8884421442
"4266",66,"MPAs_fixed",2011,34961.9258382202
"4267",67,"MPAs_fixed",2011,54919.1701862933
"4268",68,"MPAs_fixed",2011,72514.3270542941
"4269",69,"MPAs_fixed",2011,251453.927598783
"4270",70,"MPAs_fixed",2011,30911.6274571829
"4271",71,"MPAs_fixed",2011,23924.1319895736
"4272",72,"MPAs_fixed",2011,43361.7381403918
"4273",73,"MPAs_fixed",2011,15014.0087336463
"4274",74,"MPAs_fixed",2011,19007.1879664451
"4275",75,"MPAs_fixed",2011,44986.6108132112
"4276",76,"MPAs_fixed",2011,26667.8570538397
"4277",77,"MPAs_fixed",2011,14073.9054209387
"4278",78,"MPAs_fixed",2011,23361.6597854051
"4279",79,"MPAs_fixed",2011,51674.0913225883
"4280",80,"MPAs_fixed",2011,11614.1812512847
"4281",81,"MPAs_fixed",2011,56156.5394716597
"4282",82,"MPAs_fixed",2011,16845.358297613
"4283",83,"MPAs_fixed",2011,32464.4445622025
"4284",84,"MPAs_fixed",2011,18270.9143636369
"4285",85,"MPAs_fixed",2011,30911.6274571829
"4286",86,"MPAs_fixed",2011,23924.1319895736
"4287",87,"MPAs_fixed",2011,43361.7381403918
"4288",88,"MPAs_fixed",2011,15014.0087336463
"4289",89,"MPAs_fixed",2011,19007.1879664451
"4290",90,"MPAs_fixed",2011,44986.6108132112
"4291",91,"MPAs_fixed",2011,26667.8570538397
"4292",92,"MPAs_fixed",2011,14073.9054209387
"4293",93,"MPAs_fixed",2011,23361.6597854051
"4294",94,"MPAs_fixed",2011,51674.0913225883
"4295",95,"MPAs_fixed",2011,11614.1812512847
"4296",96,"MPAs_fixed",2011,56156.5394716597
"4297",97,"MPAs_fixed",2011,87338.35186101
"4298",98,"MPAs_fixed",2011,66265.6384183874
"4299",99,"MPAs_fixed",2011,101229.992252858
"4300",100,"MPAs_fixed",2011,22812.5878152018
"4301",1,"MPAs_targeted",2011,91555.5303204862
"4302",2,"MPAs_targeted",2011,76640.1468166793
"4303",3,"MPAs_targeted",2011,33137.7778339886
"4304",4,"MPAs_targeted",2011,71645.4761757133
"4305",5,"MPAs_targeted",2011,17916.4945502105
"4306",6,"MPAs_targeted",2011,130715.112137257
"4307",7,"MPAs_targeted",2011,29493.2826746286
"4308",8,"MPAs_targeted",2011,11096.8427917934
"4309",9,"MPAs_targeted",2011,34733.3398489116
"4310",10,"MPAs_targeted",2011,55770.187497667
"4311",11,"MPAs_targeted",2011,164529.259559015
"4312",12,"MPAs_targeted",2011,98130.0917582291
"4313",13,"MPAs_targeted",2011,42847.2201979426
"4314",14,"MPAs_targeted",2011,20598.2035316114
"4315",15,"MPAs_targeted",2011,133828.578727221
"4316",16,"MPAs_targeted",2011,13823.6274128496
"4317",17,"MPAs_targeted",2011,64609.7521100242
"4318",18,"MPAs_targeted",2011,34509.1145121839
"4319",19,"MPAs_targeted",2011,14742.8889318463
"4320",20,"MPAs_targeted",2011,15522.2785371412
"4321",21,"MPAs_targeted",2011,103031.374741839
"4322",22,"MPAs_targeted",2011,167480.056006068
"4323",23,"MPAs_targeted",2011,22715.8421657882
"4324",24,"MPAs_targeted",2011,39216.60396397
"4325",25,"MPAs_targeted",2011,65333.7484290085
"4326",26,"MPAs_targeted",2011,46424.2057317005
"4327",27,"MPAs_targeted",2011,27226.7611581682
"4328",28,"MPAs_targeted",2011,247236.020788172
"4329",29,"MPAs_targeted",2011,42924.0070533862
"4330",30,"MPAs_targeted",2011,300785.7595223
"4331",31,"MPAs_targeted",2011,16730.964005402
"4332",32,"MPAs_targeted",2011,36107.6505891393
"4333",33,"MPAs_targeted",2011,196111.882133835
"4334",34,"MPAs_targeted",2011,50628.3046646699
"4335",35,"MPAs_targeted",2011,50628.3046646699
"4336",36,"MPAs_targeted",2011,61453.3690386532
"4337",37,"MPAs_targeted",2011,40515.0903342729
"4338",38,"MPAs_targeted",2011,50628.3046646699
"4339",39,"MPAs_targeted",2011,61453.3690386532
"4340",40,"MPAs_targeted",2011,40515.0903342729
"4341",41,"MPAs_targeted",2011,29837.1732294607
"4342",42,"MPAs_targeted",2011,126210.260049666
"4343",43,"MPAs_targeted",2011,28809.707521162
"4344",44,"MPAs_targeted",2011,30200.8908367934
"4345",45,"MPAs_targeted",2011,60168.2843318173
"4346",46,"MPAs_targeted",2011,57533.5077678998
"4347",47,"MPAs_targeted",2011,44324.9529459921
"4348",48,"MPAs_targeted",2011,23007.4565068093
"4349",49,"MPAs_targeted",2011,22271.9125138012
"4350",50,"MPAs_targeted",2011,27257.0286267462
"4351",51,"MPAs_targeted",2011,104487.77566893
"4352",52,"MPAs_targeted",2011,67419.4898855246
"4353",53,"MPAs_targeted",2011,20839.9096269204
"4354",54,"MPAs_targeted",2011,81351.1372930748
"4355",55,"MPAs_targeted",2011,25033.6170249059
"4356",56,"MPAs_targeted",2011,102180.879970665
"4357",57,"MPAs_targeted",2011,46029.8900911015
"4358",58,"MPAs_targeted",2011,161271.55788115
"4359",59,"MPAs_targeted",2011,16263.7641899519
"4360",60,"MPAs_targeted",2011,88746.7103846501
"4361",61,"MPAs_targeted",2011,226221.19106624
"4362",62,"MPAs_targeted",2011,50628.3046646699
"4363",63,"MPAs_targeted",2011,79725.5763000131
"4364",64,"MPAs_targeted",2011,49796.086294426
"4365",65,"MPAs_targeted",2011,83340.8303137633
"4366",66,"MPAs_targeted",2011,27417.0427744303
"4367",67,"MPAs_targeted",2011,37457.4237923451
"4368",68,"MPAs_targeted",2011,30992.1517666795
"4369",69,"MPAs_targeted",2011,46390.2298053488
"4370",70,"MPAs_targeted",2011,50628.3046646699
"4371",71,"MPAs_targeted",2011,61453.3690386532
"4372",72,"MPAs_targeted",2011,40515.0903342729
"4373",73,"MPAs_targeted",2011,29837.1732294607
"4374",74,"MPAs_targeted",2011,126210.260049666
"4375",75,"MPAs_targeted",2011,28809.707521162
"4376",76,"MPAs_targeted",2011,30200.8908367934
"4377",77,"MPAs_targeted",2011,60168.2843318173
"4378",78,"MPAs_targeted",2011,57533.5077678998
"4379",79,"MPAs_targeted",2011,44324.9529459921
"4380",80,"MPAs_targeted",2011,23007.4565068093
"4381",81,"MPAs_targeted",2011,22271.9125138012
"4382",82,"MPAs_targeted",2011,27257.0286267462
"4383",83,"MPAs_targeted",2011,30755.063518078
"4384",84,"MPAs_targeted",2011,33389.8948265463
"4385",85,"MPAs_targeted",2011,50628.3046646699
"4386",86,"MPAs_targeted",2011,61453.3690386532
"4387",87,"MPAs_targeted",2011,40515.0903342729
"4388",88,"MPAs_targeted",2011,29837.1732294607
"4389",89,"MPAs_targeted",2011,126210.260049666
"4390",90,"MPAs_targeted",2011,28809.707521162
"4391",91,"MPAs_targeted",2011,30200.8908367934
"4392",92,"MPAs_targeted",2011,60168.2843318173
"4393",93,"MPAs_targeted",2011,57533.5077678998
"4394",94,"MPAs_targeted",2011,44324.9529459921
"4395",95,"MPAs_targeted",2011,23007.4565068093
"4396",96,"MPAs_targeted",2011,22271.9125138012
"4397",97,"MPAs_targeted",2011,21214.773194215
"4398",98,"MPAs_targeted",2011,25730.3640420893
"4399",99,"MPAs_targeted",2011,34284.5438193462
"4400",100,"MPAs_targeted",2011,24105.1706919349
